SAMPLE_ID	CMYK_C	CMYK_M	CMYK_Y	CMYK_K	XYZ_X	XYZ_Y	XYZ_Z	LAB_L	LAB_A	LAB_B	SPECTRAL_380	SPECTRAL_390	SPECTRAL_400	SPECTRAL_410	SPECTRAL_420	SPECTRAL_430	SPECTRAL_440	SPECTRAL_450	SPECTRAL_460	SPECTRAL_470	SPECTRAL_480	SPECTRAL_490	SPECTRAL_500	SPECTRAL_510	SPECTRAL_520	SPECTRAL_530	SPECTRAL_540	SPECTRAL_550	SPECTRAL_560	SPECTRAL_570	SPECTRAL_580	SPECTRAL_590	SPECTRAL_600	SPECTRAL_610	SPECTRAL_620	SPECTRAL_630	SPECTRAL_640	SPECTRAL_650	SPECTRAL_660	SPECTRAL_670	SPECTRAL_680	SPECTRAL_690	SPECTRAL_700	SPECTRAL_710	SPECTRAL_720	SPECTRAL_730	SPECTRAL_740	SPECTRAL_750	SPECTRAL_760	SPECTRAL_770	SPECTRAL_780	
END_DATA_FORMAT

NUMBER_OF_SETS      70
LGOROWLENGTH        14

BEGIN_DATA
38	44.3000	0.0000	100.0000	0.0000	32.239	39.668	9.335	69.232	-20.346	50.225	0.001000	0.021000	0.045000	0.044000	0.041000	0.036000	0.032000	0.031000	0.055000	0.140000	0.256000	0.347000	0.408000	0.438000	0.448000	0.454000	0.448000	0.434000	0.412000	0.396000	0.388000	0.372000	0.357000	0.341000	0.340000	0.346000	0.354000	0.359000	0.364000	0.385000	0.438000	0.524000	0.642000	0.709000	0.778000	0.818000	0.861000	0.863000	0.863000	0.863000	0.863000	
39	0.0000	90.0000	13.0000	0.0000	33.980	20.157	16.047	52.014	60.009	1.395	0.006000	0.052000	0.126000	0.192000	0.260000	0.317000	0.288000	0.226000	0.174000	0.134000	0.102000	0.084000	0.074000	0.063000	0.057000	0.059000	0.067000	0.067000	0.067000	0.106000	0.177000	0.366000	0.479000	0.569000	0.591000	0.599000	0.601000	0.599000	0.595000	0.609000	0.649000	0.711000	0.784000	0.824000	0.866000	0.899000	0.931000	0.932000	0.932000	0.932000	0.932000	
40	100.0000	60.0000	45.0000	12.0000	6.470	8.228	12.522	34.453	-14.288	-19.689	0.088000	0.066000	0.083000	0.106000	0.121000	0.137000	0.135000	0.126000	0.157000	0.195000	0.193000	0.175000	0.158000	0.137000	0.122000	0.108000	0.094000	0.083000	0.071000	0.061000	0.057000	0.050000	0.046000	0.041000	0.040000	0.040000	0.040000	0.039000	0.039000	0.042000	0.054000	0.080000	0.138000	0.195000	0.292000	0.365000	0.436000	0.440000	0.440000	0.440000	0.440000	
41	38.0000	36.0000	40.0000	0.0000	30.362	30.042	24.854	61.690	5.293	-0.114	0.043000	0.060000	0.122000	0.178000	0.222000	0.272000	0.278000	0.257000	0.311000	0.375000	0.370000	0.344000	0.323000	0.295000	0.276000	0.274000	0.282000	0.274000	0.262000	0.284000	0.312000	0.336000	0.333000	0.325000	0.326000	0.333000	0.344000	0.354000	0.361000	0.385000	0.439000	0.527000	0.645000	0.712000	0.782000	0.823000	0.863000	0.865000	0.865000	0.865000	0.865000	
42	0.0000	0.4000	100.0000	0.0000	68.955	71.483	9.330	87.719	0.065	82.117	0.000000	0.010000	0.036000	0.036000	0.032000	0.029000	0.027000	0.026000	0.044000	0.119000	0.243000	0.368000	0.475000	0.552000	0.600000	0.655000	0.702000	0.715000	0.729000	0.772000	0.806000	0.843000	0.851000	0.860000	0.865000	0.868000	0.870000	0.877000	0.883000	0.888000	0.893000	0.895000	0.895000	0.899000	0.903000	0.907000	0.914000	0.914000	0.914000	0.914000	0.914000	
43	100.0000	98.4000	0.0000	0.0000	6.398	5.518	16.797	28.163	12.062	-41.505	0.187000	0.074000	0.096000	0.143000	0.194000	0.268000	0.284000	0.248000	0.206000	0.167000	0.130000	0.105000	0.090000	0.074000	0.065000	0.060000	0.057000	0.052000	0.045000	0.044000	0.044000	0.043000	0.040000	0.035000	0.034000	0.034000	0.035000	0.034000	0.034000	0.036000	0.045000	0.066000	0.116000	0.167000	0.258000	0.328000	0.400000	0.405000	0.405000	0.405000	0.405000	
44	0.0000	25.5000	91.8000	0.0000	53.801	49.789	9.648	75.940	15.339	60.720	0.001000	0.018000	0.050000	0.052000	0.048000	0.043000	0.037000	0.035000	0.065000	0.160000	0.267000	0.332000	0.367000	0.369000	0.366000	0.382000	0.413000	0.414000	0.415000	0.487000	0.567000	0.674000	0.704000	0.727000	0.739000	0.751000	0.765000	0.785000	0.804000	0.822000	0.844000	0.862000	0.875000	0.885000	0.898000	0.909000	0.919000	0.919000	0.919000	0.919000	0.919000	
45	85.0000	100.0000	20.0000	4.0000	7.673	5.980	12.635	29.362	19.534	-28.784	0.028000	0.052000	0.102000	0.148000	0.191000	0.232000	0.218000	0.177000	0.144000	0.115000	0.089000	0.073000	0.064000	0.054000	0.048000	0.047000	0.050000	0.048000	0.044000	0.053000	0.064000	0.076000	0.075000	0.070000	0.068000	0.068000	0.069000	0.068000	0.067000	0.072000	0.091000	0.132000	0.218000	0.295000	0.408000	0.487000	0.564000	0.569000	0.568000	0.568000	0.568000	
46	100.0000	86.3000	1.6000	8.2000	6.541	6.087	17.334	29.631	7.231	-40.214	0.055000	0.067000	0.095000	0.139000	0.186000	0.255000	0.275000	0.248000	0.220000	0.189000	0.153000	0.126000	0.108000	0.089000	0.078000	0.070000	0.065000	0.058000	0.050000	0.046000	0.045000	0.042000	0.039000	0.035000	0.034000	0.034000	0.034000	0.033000	0.033000	0.035000	0.044000	0.065000	0.115000	0.165000	0.256000	0.326000	0.392000	0.395000	0.395000	0.395000	0.395000	
47	2.0000	100.0000	95.0000	0.0000	28.009	15.552	4.403	46.382	62.251	32.263	0.001000	0.024000	0.068000	0.078000	0.077000	0.070000	0.057000	0.047000	0.051000	0.055000	0.047000	0.041000	0.038000	0.034000	0.032000	0.032000	0.036000	0.036000	0.037000	0.057000	0.099000	0.246000	0.363000	0.498000	0.557000	0.591000	0.635000	0.687000	0.740000	0.790000	0.833000	0.862000	0.879000	0.889000	0.907000	0.924000	0.949000	0.951000	0.951000	0.951000	0.951000	
48	61.8000	37.6000	46.7000	9.8000	17.133	18.774	17.587	50.422	-5.202	-4.945	0.063000	0.080000	0.109000	0.144000	0.166000	0.189000	0.185000	0.171000	0.216000	0.274000	0.277000	0.259000	0.242000	0.221000	0.204000	0.197000	0.196000	0.185000	0.170000	0.172000	0.178000	0.179000	0.171000	0.160000	0.159000	0.162000	0.167000	0.170000	0.173000	0.188000	0.228000	0.304000	0.429000	0.518000	0.625000	0.691000	0.756000	0.759000	0.759000	0.759000	0.759000	
49	41.2000	13.7000	36.9000	5.1000	33.450	37.152	31.677	67.391	-8.119	-1.575	0.008000	0.060000	0.127000	0.189000	0.245000	0.314000	0.331000	0.313000	0.392000	0.499000	0.514000	0.486000	0.464000	0.429000	0.406000	0.394000	0.386000	0.370000	0.348000	0.348000	0.355000	0.351000	0.339000	0.322000	0.320000	0.323000	0.329000	0.332000	0.334000	0.352000	0.403000	0.490000	0.612000	0.684000	0.759000	0.806000	0.849000	0.852000	0.852000	0.852000	0.852000	
50	67.1000	51.4000	58.0000	73.3000	3.955	3.987	3.671	23.628	1.630	-2.542	0.028000	0.039000	0.050000	0.053000	0.052000	0.048000	0.041000	0.037000	0.043000	0.050000	0.050000	0.047000	0.046000	0.043000	0.041000	0.040000	0.040000	0.038000	0.036000	0.036000	0.037000	0.038000	0.038000	0.037000	0.039000	0.041000	0.045000	0.051000	0.058000	0.069000	0.093000	0.139000	0.232000	0.313000	0.431000	0.509000	0.581000	0.586000	0.586000	0.586000	0.586000	
51	90.0000	90.0000	100.0000	0.0000	5.590	5.326	4.329	27.645	5.386	0.378	0.004000	0.032000	0.057000	0.061000	0.060000	0.055000	0.047000	0.042000	0.051000	0.061000	0.061000	0.058000	0.056000	0.052000	0.049000	0.049000	0.050000	0.048000	0.045000	0.048000	0.052000	0.057000	0.057000	0.057000	0.060000	0.064000	0.070000	0.080000	0.092000	0.110000	0.146000	0.210000	0.327000	0.417000	0.535000	0.610000	0.677000	0.681000	0.681000	0.681000	0.681000	
52	100.0000	80.8000	0.0000	0.0000	7.553	7.306	21.927	32.495	4.909	-44.966	0.062000	0.065000	0.099000	0.147000	0.203000	0.296000	0.338000	0.317000	0.288000	0.251000	0.206000	0.170000	0.145000	0.120000	0.103000	0.089000	0.078000	0.069000	0.058000	0.051000	0.048000	0.043000	0.039000	0.035000	0.034000	0.034000	0.034000	0.034000	0.033000	0.035000	0.044000	0.065000	0.115000	0.166000	0.256000	0.325000	0.394000	0.399000	0.399000	0.399000	0.399000	
53	45.1000	34.9000	40.0000	0.0000	27.731	28.130	24.814	60.006	2.426	-2.946	0.007000	0.056000	0.123000	0.178000	0.222000	0.275000	0.282000	0.261000	0.311000	0.369000	0.364000	0.337000	0.317000	0.291000	0.273000	0.268000	0.272000	0.264000	0.250000	0.265000	0.285000	0.298000	0.293000	0.285000	0.285000	0.292000	0.302000	0.310000	0.318000	0.341000	0.394000	0.482000	0.606000	0.679000	0.758000	0.802000	0.847000	0.850000	0.850000	0.850000	0.850000	
54	25.0000	100.0000	100.0000	0.0000	18.185	10.943	4.169	39.484	47.582	21.729	0.002000	0.027000	0.063000	0.070000	0.068000	0.062000	0.051000	0.043000	0.049000	0.055000	0.049000	0.044000	0.040000	0.036000	0.033000	0.034000	0.038000	0.038000	0.038000	0.056000	0.089000	0.178000	0.233000	0.286000	0.314000	0.339000	0.381000	0.438000	0.507000	0.584000	0.665000	0.743000	0.813000	0.845000	0.880000	0.904000	0.931000	0.933000	0.933000	0.933000	0.933000	
55	100.0000	40.0000	5.0000	0.0000	12.632	15.467	36.951	46.268	-14.452	-45.650	0.335000	0.087000	0.114000	0.174000	0.248000	0.379000	0.455000	0.459000	0.506000	0.540000	0.501000	0.432000	0.368000	0.306000	0.263000	0.213000	0.167000	0.143000	0.116000	0.093000	0.082000	0.068000	0.062000	0.054000	0.051000	0.051000	0.051000	0.050000	0.049000	0.053000	0.067000	0.099000	0.169000	0.233000	0.336000	0.410000	0.478000	0.482000	0.482000	0.482000	0.482000	
56	100.0000	53.0000	0.0000	65.0000	4.327	4.731	7.990	25.954	-3.150	-19.503	0.071000	0.045000	0.072000	0.090000	0.100000	0.108000	0.103000	0.093000	0.099000	0.104000	0.095000	0.085000	0.077000	0.068000	0.061000	0.056000	0.052000	0.048000	0.041000	0.038000	0.037000	0.035000	0.033000	0.031000	0.030000	0.030000	0.031000	0.031000	0.031000	0.033000	0.040000	0.060000	0.107000	0.155000	0.243000	0.313000	0.386000	0.391000	0.391000	0.391000	0.391000	
57	8.0000	100.0000	92.0000	0.0000	24.888	13.999	4.507	44.231	58.736	27.965	0.001000	0.027000	0.069000	0.080000	0.079000	0.072000	0.059000	0.049000	0.053000	0.055000	0.047000	0.041000	0.038000	0.033000	0.031000	0.031000	0.035000	0.035000	0.036000	0.056000	0.095000	0.225000	0.322000	0.429000	0.477000	0.509000	0.555000	0.613000	0.672000	0.733000	0.789000	0.832000	0.863000	0.880000	0.901000	0.921000	0.946000	0.948000	0.948000	0.948000	0.948000	
58	62.0000	73.0000	0.0000	0.0000	16.193	13.201	25.207	43.065	21.270	-32.858	0.062000	0.074000	0.127000	0.201000	0.294000	0.414000	0.428000	0.368000	0.303000	0.247000	0.196000	0.162000	0.143000	0.122000	0.108000	0.107000	0.113000	0.109000	0.101000	0.118000	0.142000	0.165000	0.162000	0.151000	0.146000	0.146000	0.146000	0.143000	0.141000	0.149000	0.182000	0.248000	0.365000	0.453000	0.566000	0.640000	0.707000	0.710000	0.710000	0.710000	0.710000	
59	100.0000	56.0000	0.0000	34.0000	6.301	7.172	16.368	32.195	-6.337	-33.543	0.066000	0.063000	0.087000	0.122000	0.152000	0.198000	0.214000	0.203000	0.216000	0.222000	0.200000	0.172000	0.149000	0.126000	0.109000	0.094000	0.079000	0.069000	0.058000	0.048000	0.045000	0.039000	0.036000	0.032000	0.031000	0.032000	0.031000	0.031000	0.031000	0.033000	0.041000	0.060000	0.105000	0.153000	0.238000	0.306000	0.377000	0.382000	0.382000	0.382000	0.382000	
60	100.0000	30.0000	35.0000	8.0000	10.429	15.096	24.269	45.766	-28.003	-26.509	0.102000	0.075000	0.101000	0.138000	0.168000	0.212000	0.223000	0.216000	0.303000	0.429000	0.455000	0.413000	0.359000	0.303000	0.261000	0.213000	0.167000	0.144000	0.117000	0.094000	0.084000	0.071000	0.063000	0.055000	0.053000	0.053000	0.053000	0.052000	0.050000	0.054000	0.069000	0.101000	0.170000	0.234000	0.338000	0.412000	0.488000	0.493000	0.493000	0.493000	0.493000	
61	80.0000	0.0000	10.2000	0.0000	22.586	28.996	48.264	60.778	-22.723	-34.880	0.120000	0.108000	0.132000	0.210000	0.311000	0.478000	0.564000	0.564000	0.641000	0.721000	0.704000	0.638000	0.572000	0.506000	0.455000	0.393000	0.329000	0.291000	0.248000	0.208000	0.189000	0.163000	0.148000	0.132000	0.127000	0.127000	0.127000	0.125000	0.123000	0.131000	0.160000	0.221000	0.333000	0.418000	0.530000	0.600000	0.668000	0.671000	0.671000	0.671000	0.671000	
62	63.0000	49.0000	51.0000	15.0000	13.286	13.687	12.565	43.781	0.574	-3.728	0.039000	0.065000	0.098000	0.123000	0.137000	0.146000	0.137000	0.125000	0.154000	0.188000	0.186000	0.172000	0.162000	0.147000	0.138000	0.135000	0.136000	0.131000	0.121000	0.126000	0.134000	0.140000	0.136000	0.130000	0.131000	0.136000	0.143000	0.149000	0.156000	0.172000	0.213000	0.287000	0.411000	0.500000	0.610000	0.676000	0.744000	0.749000	0.749000	0.749000	0.749000	
63	4.0000	100.0000	92.0000	0.0000	26.908	14.965	4.455	45.586	61.285	30.594	0.002000	0.028000	0.070000	0.079000	0.078000	0.072000	0.058000	0.048000	0.052000	0.055000	0.047000	0.040000	0.037000	0.033000	0.030000	0.032000	0.035000	0.035000	0.036000	0.056000	0.098000	0.237000	0.349000	0.473000	0.528000	0.563000	0.607000	0.663000	0.721000	0.776000	0.822000	0.855000	0.876000	0.889000	0.906000	0.923000	0.949000	0.951000	0.951000	0.951000	0.951000	
64	0.0000	90.0000	100.0000	0.0000	29.993	17.654	4.285	49.073	58.290	37.583	0.001000	0.023000	0.059000	0.063000	0.059000	0.053000	0.044000	0.038000	0.050000	0.066000	0.065000	0.059000	0.054000	0.047000	0.043000	0.044000	0.051000	0.051000	0.052000	0.081000	0.136000	0.299000	0.411000	0.523000	0.571000	0.601000	0.638000	0.685000	0.732000	0.777000	0.819000	0.850000	0.871000	0.884000	0.903000	0.920000	0.943000	0.945000	0.945000	0.945000	0.945000	
65	90.0000	60.0000	10.0000	5.0000	10.230	11.177	24.442	39.878	-4.147	-36.976	0.216000	0.100000	0.111000	0.163000	0.219000	0.304000	0.336000	0.318000	0.322000	0.317000	0.279000	0.241000	0.210000	0.177000	0.156000	0.139000	0.123000	0.111000	0.094000	0.083000	0.079000	0.071000	0.065000	0.057000	0.055000	0.055000	0.056000	0.055000	0.054000	0.058000	0.073000	0.107000	0.179000	0.246000	0.351000	0.426000	0.500000	0.504000	0.504000	0.504000	0.504000	
66	100.0000	0.0000	12.2000	0.0000	16.500	21.536	40.069	53.531	-22.111	-37.316	0.176000	0.088000	0.123000	0.190000	0.267000	0.394000	0.457000	0.454000	0.534000	0.617000	0.602000	0.536000	0.470000	0.404000	0.356000	0.298000	0.241000	0.209000	0.174000	0.142000	0.127000	0.108000	0.097000	0.085000	0.082000	0.082000	0.082000	0.081000	0.079000	0.084000	0.106000	0.152000	0.244000	0.322000	0.434000	0.507000	0.576000	0.580000	0.580000	0.580000	0.580000	
67	91.0000	65.0000	50.0000	55.0000	4.119	4.413	5.093	24.992	-1.907	-8.365	0.018000	0.039000	0.060000	0.068000	0.071000	0.068000	0.059000	0.053000	0.061000	0.069000	0.067000	0.062000	0.059000	0.054000	0.050000	0.048000	0.047000	0.044000	0.040000	0.039000	0.039000	0.039000	0.038000	0.036000	0.035000	0.036000	0.039000	0.040000	0.042000	0.047000	0.061000	0.091000	0.159000	0.223000	0.328000	0.405000	0.479000	0.483000	0.483000	0.483000	0.483000	
68	48.2000	3.1000	93.3000	0.0000	29.638	36.604	10.299	66.979	-20.229	43.119	0.001000	0.024000	0.053000	0.054000	0.051000	0.045000	0.039000	0.037000	0.069000	0.167000	0.283000	0.360000	0.403000	0.419000	0.420000	0.419000	0.410000	0.395000	0.372000	0.358000	0.353000	0.339000	0.326000	0.311000	0.310000	0.315000	0.323000	0.328000	0.333000	0.353000	0.406000	0.493000	0.615000	0.686000	0.762000	0.805000	0.842000	0.845000	0.845000	0.845000	0.845000	
69	0.0000	0.0000	0.0000	0.0000	82.663	86.131	79.051	94.368	-0.739	-6.866	0.005000	0.058000	0.154000	0.274000	0.477000	0.814000	1.011000	1.038000	1.038000	1.041000	1.010000	0.954000	0.921000	0.901000	0.890000	0.874000	0.859000	0.852000	0.845000	0.839000	0.835000	0.832000	0.831000	0.835000	0.840000	0.845000	0.849000	0.859000	0.868000	0.874000	0.881000	0.887000	0.889000	0.893000	0.897000	0.899000	0.899000	0.899000	0.899000	0.899000	0.899000	
70	0.0000	0.0000	0.0000	100.0000	3.051	3.031	2.809	20.166	2.254	-2.463	0.184000	0.048000	0.042000	0.043000	0.042000	0.038000	0.033000	0.030000	0.033000	0.036000	0.035000	0.033000	0.032000	0.032000	0.031000	0.030000	0.030000	0.029000	0.028000	0.028000	0.029000	0.029000	0.029000	0.029000	0.030000	0.031000	0.034000	0.038000	0.044000	0.054000	0.074000	0.113000	0.196000	0.271000	0.388000	0.469000	0.544000	0.548000	0.548000	0.548000	0.548000	
END_DATA

